follower_username,followee_username
user_108066571890832937802,user_112333933532796782076
user_118301801570268856235,user_116040565882702717981
user_116807883656585676940,user_103984595971776502972
user_100447532306249738876,user_116634208853439812955
user_100973338013746275174,user_107590093667978669374
user_110347380425323822802,user_105312096129013929007
user_116899029375914044550,user_103583604759580854844
user_104586573589872571364,user_117220917963904171499
user_112658509879375652305,user_114870652491954460386
user_113340344488226387361,user_107736282424750070684
user_109130886479781915270,user_110688474802292277786
user_117297867503542100495,user_111353258033215403477
user_106944536119733342041,user_100940716892313727285
user_113554941842237111460,user_100535338638690515335
user_116059703588219590243,user_104743018975943257212
user_100168203957604618031,user_115296715063515200155
user_107111579950257773726,user_100432456209427807893
user_114928937512638769810,user_111499908439497508351
user_113686253941057080055,user_113097851206100618060
user_101265890424846702444,user_107375322906605680039
user_118189579474565903298,user_100075370731033242197
user_112696040957795558674,user_116013911318003177996
user_111435079858164240138,user_104508507682767510004
user_105551989431666449555,user_114765095157367281222
user_109201681846030076792,user_115478779964227301239
user_117270655453846612117,user_114604853277237932770
user_102204551868146455501,user_112450551749208408589
user_115243459806091371553,user_114853458007065354930
user_113217924531763968801,user_100177665092199474358
user_106027609527831583580,user_118418436905562612953
user_107442487364792461242,user_103461291458554701630
user_116807883656585676940,user_103493459351957813291
user_100377940347053808663,user_103618199843630115520
user_102255986016613110352,user_117708409021914999498
user_118053787345192709725,user_106944536119733342041
user_105363480331625813313,user_100500197140377336562
user_117115495439924792722,user_105513412023818293063
user_108066571890832937802,user_100962871525684315897
user_112883523226102191623,user_108094760132961329912
user_108581371748491713295,user_115404182941170857382
user_105539218412370809944,user_104586573589872571364
user_112696040957795558674,user_105601162334563131771
user_115516333681138986628,user_100623276740673202144
user_113316148669723868015,user_106086121009771648314
user_104557885419342982371,user_107140884077582692033
user_109813811254829685344,user_104428814384443083380
user_104644540170824315841,user_115027126761228160442
user_107760322959931160638,user_103861741370066605527
user_111539653677669889601,user_110776101657735290617
user_103721531088765428547,user_100974258168375166691
user_100141781431561572345,user_111310990991240556038
user_102547044539623029950,user_106160293361349494652
user_105246828264278441318,user_113859540036726448291
user_106612198252274444886,user_105086795356637922650
user_108346637271615594833,user_108056398297424061653
user_100555383096414009506,user_112898043205527989577
user_115623252983295760522,user_109964383582532868438
user_102218502614021519543,user_114122960748905067938
user_100447532306249738876,user_103616688306533110915
user_109486203725207616885,user_111002131107129454275
user_107375322906605680039,user_107395795129791787754
user_114839638425953508537,user_112244777198241083145
user_108869749635348559485,user_105312096129013929007
user_103484147548147545515,user_111121994667003605939
user_110788689115113965536,user_101698568710409127237
user_113340344488226387361,user_103190342755104432973
user_113340344488226387361,user_113609548050074203851
user_103020757351652425388,user_110997367831284648549
user_115772174763814642163,user_117501857213226184953
user_101465854435804471513,user_104450760987525660219
user_111435079858164240138,user_108998673146368660257
user_117378076401635777570,user_111654284395316165338
user_111654284395316165338,user_109401964142949249458
user_113208141773268590339,user_103541694080221120019
user_114126308045090257233,user_112726038360301567381
user_103833388179391400138,user_110865239138634754687
user_113316148669723868015,user_109923941665874520762
user_113882113745075873153,user_117691391504351341685
user_112516563418445177081,user_113609548050074203851
user_102829356913057400397,user_113677817925719341659
user_114345903275605514915,user_112906622029151482093
user_108736646334864181044,user_102341630040060852330
user_115919664843599780912,user_106802084872920510496
user_115541776543203333211,user_102341149880761839470
user_109398421611492546729,user_113920721823301219308
user_104743018975943257212,user_100000772955143706751
user_112960790583164686894,user_102767420110355783754
user_113340344488226387361,user_117270655453846612117
user_107833107845497630206,user_113217924531763968801
user_108443027359212340995,user_112413860260589530492
user_114466969251209334825,user_112764701986732618903
user_103321598587319677720,user_109813811254829685344
user_112960790583164686894,user_105857903906473238896
user_109699802280969182272,user_108397967064327046187
user_103907806627406122152,user_101967793050656360625
user_108105194941776408439,user_111633725541752229957
user_104557885419342982371,user_102991700177087923792
user_106737308305135313033,user_118320665823821681206
user_104148718751978471723,user_116040565882702717981
user_108322543021146059132,user_104553134624556200907
user_103103834116993607848,user_111775909611846609731
user_107404242080797040590,user_109220060006128553211
user_108515337642482876128,user_112063946124358686266
user_108462037665756760359,user_118184936255132270234
user_107323726887023845557,user_112063946124358686266
user_111035851894814840076,user_114757464889188562276
user_107991035368810507771,user_103029870795404358045
user_110276241285032138769,user_108320953284407783437
user_114345903275605514915,user_101415424972852927890
user_102204551868146455501,user_109813896768294978296
user_113340344488226387361,user_100971047062670393045
user_116737306836663798171,user_107026562482823964307
user_111135306200683567183,user_100612175927429294541
user_103721531088765428547,user_100872931924256445066
user_105015334290243649083,user_106198127150293840110
user_117270655453846612117,user_106812353891907639293
user_111035851894814840076,user_114969675270324680172
user_111162301399626566385,user_115623252983295760522
user_113340344488226387361,user_108587324540492658549
user_110347380425323822802,user_103795921262630398720
user_110776101657735290617,user_109383523392433949793
user_116366087532591682557,user_115695578304416858659
user_116229548584533052328,user_107753428759636856492
user_109306827362311084040,user_103827994744677907585
user_103090889232468301451,user_109964383582532868438
user_110615203095633370838,user_105421360534824524100
user_108462037665756760359,user_109642110729336476669
user_108079904701697074842,user_101346228744192401422
user_106517092226488584705,user_108896556048763968559
user_110193533410016731852,user_107753428759636856492
user_102522934609785480475,user_110887657254002199157
user_112658509879375652305,user_100221555167886931877
user_104687831543694050353,user_104365935597993255186
user_113764089012565237302,user_102283891171659643606
user_111716948575577959969,user_117144151300189136236
user_108079904701697074842,user_105557068601771362265
user_116229548584533052328,user_110214100657406833523
user_108056398297424061653,user_114236604403554541461
user_107926385284408156819,user_111480413428119678209
user_110446538727989465968,user_103077752838273980682
user_112424773829882275048,user_107444953832494307031
user_111983095812878629768,user_115490868856377625184
user_115221898088173734174,user_112063946124358686266
user_117840649766034848455,user_116416314233992548280
user_112696040957795558674,user_103029870795404358045
user_113581596275616200424,user_116229124946104902105
user_116799045993451756042,user_115963821022986200770
user_105857903906473238896,user_117290454194091097715
user_110276241285032138769,user_114503806689722509896
user_109813811254829685344,user_103420968359115326770
user_104743018975943257212,user_115047896996200277508
user_105598331474460267998,user_117220229319287930142
user_112658509879375652305,user_103103834116993607848
user_102815391713140794570,user_106992071744711893668
user_112424773829882275048,user_109849052345512343653
user_109699802280969182272,user_103647580612402146818
user_101465854435804471513,user_100073645661563176484
user_114345903275605514915,user_117464410931711414271
user_106558284273162270526,user_107469895927414342167
user_116799045993451756042,user_107534991451098430533
user_103399926392582289066,user_101703900497034523246
user_103140137391526341351,user_103907806627406122152
user_103399926392582289066,user_115702306533209355625
user_107527001343993112621,user_112425531150945810444
user_116979744203859215898,user_104397059726359189186
user_105400736676917752271,user_107117483540235115863
user_112875351967017263037,user_104586573589872571364
user_111091089527727420853,user_104148718751978471723
user_114987957963756854287,user_107182023412675026262
user_101052845941647002594,user_111395306401981598462
user_103795921262630398720,user_104577357381178665210
user_107211094246725549672,user_106935269738929891479
user_116339430670263519533,user_114757464889188562276
user_102547044539623029950,user_102965501513711820631
user_107565646610688820163,user_113882113745075873153
user_112658509879375652305,user_114469254206078607532
user_102854311912714900388,user_111359614762054487763
user_116719211656774388392,user_117765521878416995230
user_118132874871419228283,user_110701307803962595019
user_117382255404511271142,user_103797409565331693058
user_107318169263608653171,user_100555391510262533605
user_116979744203859215898,user_103693408904411606512
user_103839604733587411268,user_111666959095947698908
user_102204551868146455501,user_103541694080221120019
user_118224579703977604263,user_103077752838273980682
user_103859361322229323981,user_101349226599177874783
user_112651821425677274147,user_112528361054207070701
user_100973338013746275174,user_117286003363424561697
user_101052845941647002594,user_103150328351925153314
user_111860497034317566483,user_103112149634414554669
user_110542479265736697332,user_114326903094745477264
user_107022061436866576067,user_106734796011714755852
user_105248484118148978714,user_106792630639449031994
user_116416314233992548280,user_105902716863305090394
user_103984595971776502972,user_108865224681518296173
user_107527001343993112621,user_112451486399280374785
user_107318169263608653171,user_103533326117556337218
user_106914186897370535526,user_114853458007065354930
user_102255986016613110352,user_111121994667003605939
user_114126308045090257233,user_102968488537700363322
user_115702306533209355625,user_109351399938437494273
user_100923216452194411003,user_101567686389173421706
user_115663349712547159066,user_105502178297258827378
user_110776101657735290617,user_102767420110355783754
user_108683283643126638695,user_113211392356513293746
user_114092052797730247075,user_103111382143198287157
user_106330246449513547886,user_107151624355255036787
user_108346637271615594833,user_116302527527023675412
user_103310002187772520535,user_113210431006401244170
user_115919664843599780912,user_117665613028757061169
user_109829103207295789295,user_114487965928288927815
user_102607879302800614538,user_107926385284408156819
user_118189579474565903298,user_111359614762054487763
user_102815391713140794570,user_113201971663885139375
user_103721531088765428547,user_111910200485959385328
user_111091089527727420853,user_104668334905772892105
user_109383523392433949793,user_104401121686781166984
user_118230138066120295920,user_112594943080800558027
user_112658509879375652305,user_116979744203859215898
user_102547044539623029950,user_102038831382717835405
user_105152503384268783597,user_108189587050871927619
user_116737306836663798171,user_114935879585996359700
user_100141781431561572345,user_113097276181543898574
user_111159671558660040486,user_109080723668547114837
user_103861741370066605527,user_108443027359212340995
user_101962829696981365403,user_113882113745075873153
user_105598331474460267998,user_110456453592220725136
user_113097276181543898574,user_103697821787469756035
user_101692096009250888838,user_108657110797634380814
user_118303283951449952966,user_115565811010545226083
user_107156755577155979497,user_117556389603643931415
user_115919664843599780912,user_113920721823301219308
user_103839604733587411268,user_106001808066334889083
user_110865239138634754687,user_106779512870994415471
user_115243459806091371553,user_101035116763922344248
user_118301801570268856235,user_113544226688149802325
user_112433233162542061134,user_102991700177087923792
user_108346637271615594833,user_103618199843630115520
user_113340344488226387361,user_115221898088173734174
user_113398482203091489376,user_107968787521028284191
user_113581201724147813967,user_106318111152683661692
user_118132874871419228283,user_103911183408644149411
user_111666959095947698908,user_114765095157367281222
user_111091089527727420853,user_115404182941170857382
user_105668631124768022675,user_111159671558660040486
user_106324260969464307293,user_105741303026472281088
user_106898588952511738977,user_103203314859566576853
user_110318982509514011806,user_116394575739281318169
user_117109117655029143874,user_112599748506977857728
user_100377940347053808663,user_110580546447401631126
user_100623276740673202144,user_103430354793980131606
user_116513405135290689474,user_115507658258745024139
user_110788689115113965536,user_102549623343643093965
user_105857903906473238896,user_102255986016613110352
user_103038240279620690934,user_116663982997041117781
user_114126308045090257233,user_110426576287213799804
user_118340792148219128230,user_116719211656774388392
user_113211392356513293746,user_105545643950342933917
user_107612997855711957528,user_108869749635348559485
user_116207116265059961468,user_102096212439240784920
user_116407635616074189669,user_116229548584533052328
user_114987957963756854287,user_114466969251209334825
user_103839604733587411268,user_103616688306533110915
user_112960790583164686894,user_107612997855711957528
user_106330246449513547886,user_111267563228401734549
user_116975073519439921514,user_102150693225130002912
user_114742546997782116347,user_118391804356750520463
user_101448421982595335481,user_100512649718649402368
user_105246828264278441318,user_106792630639449031994
user_116805285176805120365,user_101261243957067319422
user_103490014051577974992,user_108066571890832937802
user_105539218412370809944,user_114650747666128230743
user_108462037665756760359,user_100209651993563042175
user_115663349712547159066,user_102255986016613110352
user_107379489464447013340,user_116374117927631468606
user_112330426094287690538,user_110277586713114187619
user_105015334290243649083,user_113550515771257787396
user_111435079858164240138,user_107236664740300085612
user_107959790171356428064,user_104064546334481015008
user_103859361322229323981,user_105400736676917752271
user_111716948575577959969,user_107833107845497630206
user_113929616350498302317,user_106189723444098348646
user_118230138066120295920,user_104743018975943257212
user_107928962712073747513,user_112710501221399450850
user_100923216452194411003,user_112737087024763980113
user_114839638425953508537,user_107736282424750070684
user_118224579703977604263,user_115017840964219023171
user_116196023757975181048,user_100765846795946647458
user_103861741370066605527,user_115739378269261680935
user_117388252776312694644,user_113242351531747014239
user_106612198252274444886,user_118175515740251550869
user_103907806627406122152,user_117691391504351341685
user_107527001343993112621,user_111513549056668450674
user_105076678694475690385,user_113210431006401244170
user_111121994667003605939,user_107026562482823964307
user_116196023757975181048,user_117220917963904171499
user_105650167745347450637,user_111566503164646157856
user_113127486243987630038,user_112875351967017263037
user_106027609527831583580,user_102149364210050358793
user_100141781431561572345,user_101483533411566453214
user_104896478495888175813,user_104298156070730115178
user_108466870039650470305,user_101111725148957537937
user_101682840338947184385,user_100523784851251213675
user_106930366760781442169,user_111649579223579960688
user_105198837466762147542,user_116651741222993143554
user_116229548584533052328,user_103825681530404900115
user_108896556048763968559,user_117691391504351341685
user_109829103207295789295,user_112774212898820575229
user_112883523226102191623,user_106525839712250107474
user_109596373340495798827,user_113210431006401244170
user_102547044539623029950,user_111677335179568356696
user_112188647432305746617,user_111649579223579960688
user_105015334290243649083,user_102737439755908612874
user_103300363750121441954,user_113116318008017777871
user_118227548810368513262,user_102871123574468799566
user_100623276740673202144,user_104450760987525660219
user_105857903906473238896,user_113929616350498302317
user_102547044539623029950,user_107808632970543448071
user_117840649766034848455,user_103300363750121441954
user_117791391761541223690,user_118230138066120295920
user_118170059441102440825,user_108152786201218528136
user_110877363259509543172,user_112650518269025150644
user_105126600602218044918,user_117270655453846612117
user_109330684746468207713,user_101849747879612982297
user_116634208853439812955,user_109043804130056015419
user_112375731670409469973,user_111499908439497508351
user_115064258994656104138,user_113116318008017777871
user_116200892915573902040,user_112353210404102902472
user_115029103168794726630,user_104401121686781166984
user_111711145986835145800,user_107055831699570675932
user_102204551868146455501,user_108320953284407783437
user_106862156479660675047,user_107330528562005281406
user_110688474802292277786,user_104881963224863544027
user_109813811254829685344,user_107236664740300085612
user_103861741370066605527,user_108182106411180467879
user_109383523392433949793,user_109145652162309851154
user_114092052797730247075,user_102991700177087923792
user_117691391504351341685,user_112413860260589530492
user_107732802446301744236,user_111832530347449196055
user_104737437767089317857,user_111359614762054487763
user_117361056103401565748,user_117916903811396964681
user_115663349712547159066,user_112244777198241083145
user_105668631124768022675,user_109980414289125676367
user_104428814384443083380,user_105239361028930170718
user_118092786772611649383,user_102547044539623029950
user_116766352265080910418,user_101960720994009339267
user_114516047414042281846,user_105072305864951447999
user_110865239138634754687,user_101052845941647002594
user_114700236104341164111,user_107583881769758392932
user_100075370731033242197,user_103234640511806627598
user_116570889542655364711,user_116663982997041117781
user_109266052612007295479,user_101052845941647002594
user_102889559256621132781,user_109877035555455451821
user_108066571890832937802,user_111121336912406932897
user_109946174927229272395,user_102991700177087923792
user_112188647432305746617,user_107892094740226004193
user_109699802280969182272,user_117501857213226184953
user_110542479265736697332,user_118231359308876873021
user_106075758531242552855,user_105951083208800607266
user_116339430670263519533,user_114618043230336563405
user_103490014051577974992,user_102034052532213921839
user_108066571890832937802,user_111510457148784436503
user_111159671558660040486,user_111439704478822922350
user_102547044539623029950,user_112555506420381923902
user_110351160992477343545,user_115695578304416858659
user_101448421982595335481,user_102854311912714900388
user_102815391713140794570,user_102315706662673946809
user_113764089012565237302,user_101350483659542128390
user_109145684557742553091,user_106526452034734966566
user_109201681846030076792,user_102219475968800204884
user_113003110209055466285,user_114935879585996359700
user_102547044539623029950,user_103907806627406122152
user_118301801570268856235,user_107753428759636856492
user_106862156479660675047,user_107142256253029093066
user_112651821425677274147,user_110347380425323822802
user_103341723446617438320,user_112799900876016618370
user_107612997855711957528,user_108322543021146059132
user_116785581294120406864,user_118207880179234484610
user_103795921262630398720,user_112696040957795558674
user_116229548584533052328,user_113348350930471935594
user_103150328351925153314,user_103097764320602190090
user_101682840338947184385,user_114919915226752492773
user_104687831543694050353,user_103875258484706784219
user_112662956693744460184,user_101157854606139706613
user_102149364210050358793,user_116805285176805120365
user_114503806689722509896,user_101333593083741950617
user_112658509879375652305,user_107358865307002159479
user_108056398297424061653,user_112960790583164686894
user_113146799877690470424,user_112408773440208776137
user_102871123574468799566,user_118320665823821681206
user_116407635616074189669,user_111566503164646157856
user_106612198252274444886,user_100956828577544924912
user_109454408494598337213,user_100075370731033242197
user_108343902805808619968,user_102965501513711820631
user_118189579474565903298,user_105008830087888413540
user_118224579703977604263,user_109009314991990113794
user_114122960748905067938,user_109817727257275224234
user_103484147548147545515,user_108176814619778619437
user_104672614700283598130,user_114153859732710523651
user_116766352265080910418,user_115243459806091371553
user_101061366161237199657,user_113202456305358222294
user_107156755577155979497,user_103484147548147545515
user_109813811254829685344,user_106930366760781442169
user_104064546334481015008,user_105008830087888413540
user_104987932455782713675,user_117388252776312694644
user_101682840338947184385,user_109398421611492546729
user_106467891941793155295,user_102766762874150493364
user_107590093667978669374,user_111058843129764709244
user_116407635616074189669,user_105118981108167668145
user_109318802055851257299,user_102315706662673946809
user_115516333681138986628,user_100300281975626912157
user_114744510189908480227,user_104577357381178665210
user_109596373340495798827,user_109602109099036550366
user_116766352265080910418,user_100620732971603495982
user_116407635616074189669,user_118207880179234484610
user_111293145978179424990,user_112063946124358686266
user_107375322906605680039,user_115516333681138986628
user_114487965928288927815,user_104577357381178665210
user_109318802055851257299,user_116302527527023675412
user_112424773829882275048,user_111162301399626566385
user_113348350930471935594,user_110100468009673900593
user_102255986016613110352,user_115958937168985975805
user_110347380425323822802,user_112799900876016618370
user_117297867503542100495,user_112072934052683456906
user_106862156479660675047,user_112393248315358692010
user_113114462378360775452,user_113735310430199015092
user_114089069528015035598,user_117421021456205115327
user_117115495439924792722,user_110348137481819778312
user_108705174211639807508,user_105237212888595777019
user_106862156479660675047,user_113649228054857237498
user_113684228229434604484,user_114274687956791581923
user_108986482395975467331,user_104487223275138277820
user_109266052612007295479,user_106724181552911298818
user_108343902805808619968,user_107236664740300085612
user_104064546334481015008,user_108587324540492658549
user_112960790583164686894,user_114857801937726299428
user_109596373340495798827,user_111246222621577046613
user_114987957963756854287,user_110792617224152644180
user_101222579319909953067,user_106755489263544557975
user_111142884289817620371,user_103103834116993607848
user_102915801446798382700,user_108855200241623204226
user_103916508880440628637,user_108640673873589796416
user_107760322959931160638,user_113677817925719341659
user_107727150903234299458,user_102533732658641069172
user_111162301399626566385,user_113004478335429508817
user_102038831382717835405,user_110776101657735290617
user_115655034901162574758,user_107753428759636856492
user_109266052612007295479,user_114247122654933033701
user_103368812767070779872,user_101062235821996561929
user_113650768571943394508,user_104885672108365535825
user_102915801446798382700,user_110938159137165455276
user_111480413428119678209,user_110981030061712822816
user_105445338044186927815,user_113544226688149802325
user_108105194941776408439,user_108520672118814798920
user_103839604733587411268,user_102965501513711820631
user_112799586715644830245,user_107753428759636856492
user_114345903275605514915,user_103454297475480511679
user_102915801446798382700,user_105076678694475690385
user_106582900896228047489,user_112726038360301567381
user_117680872003014443769,user_100585555255542998765
user_100834378485895409468,user_110318982509514011806
user_107602882044753150398,user_102409541521880756024
user_103389452828130864950,user_102633037393674620951
user_102038831382717835405,user_101052845941647002594
user_109823866624096356922,user_102490257231357450303
user_108222776324091828698,user_113340344488226387361
user_106724181552911298818,user_103100496883422151101
user_103020757351652425388,user_101333593083741950617
user_114928937512638769810,user_107117483540235115863
user_100124389520659251191,user_113567079117038816080
user_106724181552911298818,user_106001808066334889083
user_106724181552911298818,user_104174037294742207726
user_100043057758270223301,user_101571483150813305324
user_110636639253275529090,user_106324123467069891099
user_101448421982595335481,user_110456453592220725136
user_103721531088765428547,user_102271937385988687810
user_115516333681138986628,user_115372405214595182619
user_103150328351925153314,user_113146799877690470424
user_114928937512638769810,user_108013686774011866690
user_113003110209055466285,user_113929616350498302317
user_115516333681138986628,user_116899029375914044550
user_107959790171356428064,user_107753428759636856492
user_105198837466762147542,user_100535338638690515335
user_101748070371523002333,user_103103834116993607848
user_116737306836663798171,user_108645589277926899961
user_116040565882702717981,user_115942465808917099258
user_105324761189549512199,user_107590093667978669374
user_103020757351652425388,user_113495817446278394874
user_111121994667003605939,user_100763770877733610336
user_109446005446985447768,user_103030116155431184588
user_103825681530404900115,user_112364132652438722780
user_117297867503542100495,user_108189587050871927619
user_108462037665756760359,user_102965501513711820631
user_111121994667003605939,user_117144151300189136236
user_101283929962950159921,user_100537991844787325512
user_107625557514813177939,user_113677817925719341659
user_114345903275605514915,user_117310042965407401917
user_111091089527727420853,user_113455290791279442483
user_115530776534617554663,user_110318982509514011806
user_108581371748491713295,user_105706178492556563330
user_102255986016613110352,user_114850559479625069262
user_113127486243987630038,user_106568999494994647497
user_111983095812878629768,user_116013911318003177996
user_107022061436866576067,user_104577357381178665210
user_108683283643126638695,user_108859163880818889435
user_107300439022352685764,user_101967793050656360625
user_110865239138634754687,user_111983095812878629768
user_112433233162542061134,user_100854202666064752024
user_114287391248383368206,user_115360979797396777969
user_117766241773876813219,user_107765155354887834405
user_100612175927429294541,user_101261243957067319422
user_116374117927631468606,user_111499908439497508351
user_103697821787469756035,user_107833107845497630206
user_107602882044753150398,user_102633037393674620951
user_109699802280969182272,user_113649228054857237498
user_111288574156818690676,user_112859244767729828637
user_116594199576805510790,user_113455290791279442483
user_108640673873589796416,user_117377434815709898403
user_107602882044753150398,user_112395984886882740302
user_101692096009250888838,user_116366087532591682557
user_111159036121102171686,user_107379489464447013340
user_100535338638690515335,user_106717946845088683921
user_112330426094287690538,user_115106448444522478339
user_108802007785063759788,user_117290454194091097715
user_107330528562005281406,user_105354532715798223299
user_115029103168794726630,user_116805285176805120365
user_105198837466762147542,user_100217651363651256688
user_105545643950342933917,user_117501857213226184953
user_116420525701620762245,user_113729277367184919773
user_109130886479781915270,user_118299777136505117634
user_108896556048763968559,user_107590607834908463472
user_107101180435512134121,user_107527001343993112621
user_107892094740226004193,user_102128138296891622543
user_112450551749208408589,user_101567686389173421706
user_100535338638690515335,user_103125970510649691204
user_118053787345192709725,user_114044223936446378312
user_107379489464447013340,user_106914186897370535526
user_111860497034317566483,user_107988469357342173268
user_114839638425953508537,user_104586573589872571364
user_112651821425677274147,user_103833388179391400138
user_104508507682767510004,user_102648148748642147788
user_107101180435512134121,user_103077752838273980682
user_107590093667978669374,user_105324761189549512199
user_106930366760781442169,user_101157854606139706613
user_103103834116993607848,user_102965645472907300610
user_110402676895484917704,user_101849747879612982297
user_115243459806091371553,user_105237212888595777019
user_107602882044753150398,user_118227548810368513262
user_114987957963756854287,user_116040565882702717981
user_103389452828130864950,user_101111725148957537937
user_110347380425323822802,user_102085185756507251350
user_104250970445890717876,user_115404182941170857382
user_102871123574468799566,user_113891423043364949268
user_102915801446798382700,user_109829103207295789295
user_113554941842237111460,user_111965319170155055546
user_115541776543203333211,user_109306827362311084040
user_113523342129587107920,user_103922392877022143239
user_103912470393680459414,user_105009504092403807731
user_110668479729372555286,user_102218502614021519543
user_107625557514813177939,user_104234578756982830104
user_114346317659753507000,user_109322383637704271125
user_113684228229434604484,user_103541694080221120019
user_111121994667003605939,user_100493440776527702800
user_107182023412675026262,user_111246222621577046613
user_116513405135290689474,user_105329929314379043455
user_107612997855711957528,user_112594943080800558027
user_101682840338947184385,user_103345707817934461425
user_107375322906605680039,user_115229808208707341778
user_101261243957067319422,user_103140137391526341351
user_117920836752193813135,user_116992221479414639679
user_113524745665911089922,user_107383157816966336384
user_100075370731033242197,user_105841645449323318101
user_104397059726359189186,user_114153859732710523651
user_100447532306249738876,user_107159481602229362655
user_113554941842237111460,user_103583604759580854844
user_117920836752193813135,user_106636280351174936240
user_106027609527831583580,user_110788689115113965536
user_102829356913057400397,user_111566503164646157856
user_110171339580648239267,user_104987932455782713675
user_113364856660738963998,user_112276589013569458330
user_108587324540492658549,user_105539218412370809944
user_110348137481819778312,user_106930366760781442169
user_105312096129013929007,user_118227548810368513262
user_109454408494598337213,user_112761413213697188630
user_104064546334481015008,user_108189587050871927619
user_103616688306533110915,user_117068310245969878270
user_105539218412370809944,user_107892094740226004193
user_111510457148784436503,user_106724181552911298818
user_111162301399626566385,user_104038699355103594931
user_100555383096414009506,user_105741303026472281088
user_108462037665756760359,user_101052845941647002594
user_108462037665756760359,user_110580546447401631126
user_117741745713138927677,user_113455290791279442483
user_109318802055851257299,user_105089049053826545003
user_110348137481819778312,user_101888861698655467345
user_107760322959931160638,user_117144151300189136236
user_108362732635472987444,user_116872576248355504859
user_114287391248383368206,user_109193674823031718540
user_108056398297424061653,user_101035116763922344248
user_106914186897370535526,user_115360979797396777969
user_101052845941647002594,user_106480147588100474006
user_106862156479660675047,user_115017840964219023171
user_107383157816966336384,user_112707199408484711520
user_105226553876340461108,user_107590607834908463472
user_116799045993451756042,user_102476152658204495450
user_114345903275605514915,user_109699802280969182272
user_100447532306249738876,user_116719211656774388392
user_112960790583164686894,user_113581596275616200424
user_116013911318003177996,user_117310042965407401917
user_106992071744711893668,user_109667384864782087641
user_107991035368810507771,user_109789939743085010576
user_112658509879375652305,user_114044223936446378312
user_112450551749208408589,user_112472063587247013272
user_109823866624096356922,user_114930558215776389910
user_107732802446301744236,user_107117483540235115863
user_102204551868146455501,user_116013911318003177996
user_109923941665874520762,user_100535338638690515335
user_116737306836663798171,user_102974394189555668667
user_102600774742322762226,user_100300281975626912157
user_108346637271615594833,user_118207880179234484610
user_113340344488226387361,user_116539512926812481317
user_112456998320142661662,user_103171849011748425097
user_115947571425501492839,user_116651741222993143554
user_107527001343993112621,user_101475898311559705983
user_116374117927631468606,user_114632854492678778509
user_112579116320573535497,user_101738342045651955119
user_102476152658204495450,user_113116318008017777871
user_116229548584533052328,user_107151624355255036787
user_115106448444522478339,user_116973390574320264137
user_100333543044473222310,user_105551989431666449555
user_113593979594890738368,user_100555391510262533605
user_107318169263608653171,user_112650518269025150644
user_101703900497034523246,user_100655691978877752465
user_104484219049883711215,user_102090995491094543233
user_113348350930471935594,user_114919915226752492773
user_112330426094287690538,user_111164095920889813531
user_100327603635717936220,user_117296255407633884056
user_106930366760781442169,user_102271937385988687810
user_107991035368810507771,user_116721722877630861143
user_107926385284408156819,user_113612142759476883204
user_103721531088765428547,user_117763327806165990792
user_107991035368810507771,user_101571483150813305324
user_110348137481819778312,user_111353258033215403477
user_100327603635717936220,user_101448421982595335481
user_100327603635717936220,user_103721531088765428547
user_116737306836663798171,user_113127486243987630038
user_113514115429569600130,user_102218502614021519543
user_102915801446798382700,user_104577357381178665210
user_116807883656585676940,user_110378953230340021029
user_106930366760781442169,user_103103834116993607848
user_115947571425501492839,user_102533732658641069172
user_108466870039650470305,user_117741745713138927677
user_116975073519439921514,user_111169963967137030210
user_116407635616074189669,user_114066634313661891222
user_113569976508806323153,user_105593270217665985575
user_103006433735164333713,user_105841645449323318101
user_107442487364792461242,user_111159036121102171686
user_100940716892313727285,user_101560853443212199687
user_107991035368810507771,user_102889559256621132781
user_112374836634096795698,user_116214152295449083654
user_117095498385290983660,user_106189723444098348646
user_108683283643126638695,user_109446005446985447768
user_101035196437264488455,user_107495401691428541405
user_114466969251209334825,user_106682831104422461380
user_103341723446617438320,user_103833388179391400138
user_110347380425323822802,user_102604554618567108175
user_100973338013746275174,user_112528361054207070701
user_100555383096414009506,user_104998691047937243499
user_110865239138634754687,user_103616688306533110915
user_107590093667978669374,user_114930558215776389910
user_106636280351174936240,user_116594199576805510790
user_110877363259509543172,user_117630946657875928602
user_107318169263608653171,user_114308997625908526960
user_102667586673440114166,user_117841284165024027243
user_109813811254829685344,user_112707199408484711520
user_113556266482860931616,user_104356883036782964619
user_107182023412675026262,user_116407635616074189669
user_100487948960127602987,user_113677817925719341659
user_107379489464447013340,user_103233967921245494760
user_110636639253275529090,user_107156755577155979497
user_115710735637044108808,user_112696040957795558674
user_112333933532796782076,user_108736646334864181044
user_111159671558660040486,user_108246154658242260598
user_109318802055851257299,user_103912470393680459414
user_102038831382717835405,user_102181974024531060353
user_114987957963756854287,user_113625462103500841369
user_107545326706908151271,user_107161758471284783023
user_108657110797634380814,user_112353210404102902472
user_108736646334864181044,user_116200608786204359811
user_117388252776312694644,user_110749379267845817082
user_118189579474565903298,user_107602882044753150398
user_104644540170824315841,user_107236664740300085612
user_106558284273162270526,user_102090995491094543233
user_114853458007065354930,user_114629508960670409934
user_113554941842237111460,user_107117483540235115863
user_115029103168794726630,user_103341723446617438320
user_113842444453130095060,user_101560853443212199687
user_106910495542306514033,user_109412257237874861202
user_100447532306249738876,user_117220229319287930142
